cod;nome;período;valor
2929206;"São Francisco do Conde";2015;50,85
2929255;"São Gabriel";2015;25,59
2929305;"São Gonçalo dos Campos";2015;29,29
2929354;"São José da Vitória";2015;81,73
2929370;"São José do Jacuípe";2015;9,04
2929404;"São Miguel das Matas";2015;16,65
2929503;"São Sebastião do Passé";2015;52,77
2929602;Sapeaçu;2015;28,31
2929701;"Sátiro Dias";2015;44,29
2929750;Saubara;2015;65,37
2929800;Saúde;2015;7,85
2929909;Seabra;2015;17,70
2930006;"Sebastião Laranjeiras";2015;17,35
2930105;"Senhor do Bonfim";2015;23,36
2930154;"Serra do Ramalho";2015;6,06
2930204;"Sento Sé";2015;26,53
2930303;"Serra Dourada";2015;0,00
2930402;"Serra Preta";2015;19,54
2930501;Serrinha;2015;22,82
2930600;Serrolândia;2015;37,39
2930709;"Simões Filho";2015;84,08
2930758;"Sítio do Mato";2015;0,00
2930766;"Sítio do Quinto";2015;25,50
2930774;Sobradinho;2015;50,88
2930808;"Souto Soares";2015;0,00
2930907;"Tabocas do Brejo Velho";2015;15,36
2931004;Tanhaçu;2015;4,70
2931053;"Tanque Novo";2015;5,65
2931103;Tanquinho;2015;46,77
2931202;Taperoá;2015;37,93
2931301;Tapiramutá;2015;0,00
2931350;"Teixeira de Freitas";2015;72,24
2931400;"Teodoro Sampaio";2015;62,40
2931509;Teofilândia;2015;13,04
2931608;Teolândia;2015;46,12
2931707;"Terra Nova";2015;110,73
2931806;Tremedal;2015;11,00
2931905;Tucano;2015;35,86
2932002;Uauá;2015;7,97
2932101;Ubaíra;2015;33,68
2932200;Ubaitaba;2015;81,68
2932309;Ubatã;2015;40,66
2932408;Uibaí;2015;34,52
2932457;Umburanas;2015;5,25
2932507;Una;2015;40,71
2932606;Urandi;2015;5,78
2932705;Uruçuca;2015;32,04
2932804;Utinga;2015;25,52
2932903;Valença;2015;69,88
2933000;Valente;2015;7,17
2933059;"Várzea da Roça";2015;67,89
2933109;"Várzea do Poço";2015;21,24
2933158;"Várzea Nova";2015;29,70
2933174;Varzedo;2015;21,36
2933208;"Vera Cruz";2015;84,41
2933257;Vereda;2015;59,74
2933307;"Vitória da Conquista";2015;49,82
2933406;Wagner;2015;0,00
2933455;Wanderley;2015;0,00
2933505;"Wenceslau Guimarães";2015;44,39
2933604;Xique-Xique;2015;47,60
3100104;"Abadia dos Dourados";2015;0,00
3100203;Abaeté;2015;12,75
3100302;"Abre Campo";2015;7,29
3100401;Acaiaca;2015;0,00
3100500;Açucena;2015;19,72
3100609;"Água Boa";2015;6,81
3100708;"Água Comprida";2015;0,00
3100807;Aguanil;2015;22,88
3100906;"Águas Formosas";2015;41,44
3101003;"Águas Vermelhas";2015;14,87
3101102;Aimorés;2015;54,49
3101201;Aiuruoca;2015;16,03
3101300;Alagoa;2015;0,00
3101409;Albertina;2015;0,00
3101508;"Além Paraíba";2015;8,40
3101607;Alfenas;2015;7,62
3101631;"Alfredo Vasconcelos";2015;0,00
3101706;Almenara;2015;21,79
3101805;Alpercata;2015;106,98
3101904;Alpinópolis;2015;15,28
3102001;Alterosa;2015;0,00
3102050;"Alto Caparaó";2015;0,00
3102100;"Alto Rio Doce";2015;8,41
3102209;Alvarenga;2015;23,30
3102308;Alvinópolis;2015;0,00
3102407;"Alvorada de Minas";2015;27,28
3102506;"Amparo do Serra";2015;20,12
3102605;Andradas;2015;17,46
3102704;"Cachoeira de Pajeú";2015;10,63
3102803;Andrelândia;2015;0,00
3102852;Angelândia;2015;0,00
3102902;"Antônio Carlos";2015;0,00
3103009;"Antônio Dias";2015;20,65
3103207;Araçaí;2015;0,00
3103306;Aracitaba;2015;0,00
3103405;Araçuaí;2015;56,35
3103504;Araguari;2015;23,22
3103603;Arantina;2015;0,00
3103702;Araponga;2015;23,53
3103751;Araporã;2015;0,00
3103801;Arapuá;2015;0,00
3103900;Araújos;2015;45,62
3104007;Araxá;2015;5,87
3104106;Arceburgo;2015;0,00
3104205;Arcos;2015;10,19
3104304;Areado;2015;6,78
3104403;Argirita;2015;0,00
3104452;Aricanduva;2015;19,54
3104502;Arinos;2015;32,93
3104601;"Astolfo Dutra";2015;7,18
3104700;Ataléia;2015;42,74
3104809;"Augusto de Lima";2015;0,00
3104908;Baependi;2015;0,00
3105004;Baldim;2015;49,56
3105103;Bambuí;2015;8,39
3105202;Bandeira;2015;0,00
3105301;"Bandeira do Sul";2015;17,62
3105400;"Barão de Cocais";2015;6,40
3105509;"Barão de Monte Alto";2015;0,00
3105608;Barbacena;2015;6,67
3105707;"Barra Longa";2015;17,24
3105905;Barroso;2015;4,83
3106002;"Bela Vista de Minas";2015;28,90
3106101;"Belmiro Braga";2015;0,00
3106200;"Belo Horizonte";2015;24,38
3106309;"Belo Oriente";2015;35,13
3106408;"Belo Vale";2015;0,00
3106507;Berilo;2015;0,00
3106606;Bertópolis;2015;0,00
3106705;Betim;2015;51,52
3106804;"Bias Fortes";2015;0,00
3106903;Bicas;2015;6,94
3107000;Biquinhas;2015;0,00
3107109;"Boa Esperança";2015;9,93
3107208;"Bocaina de Minas";2015;0,00
3107307;Bocaiúva;2015;26,21
3107406;"Bom Despacho";2015;10,16
3107505;"Bom Jardim de Minas";2015;30,06
3107604;"Bom Jesus da Penha";2015;0,00
3107703;"Bom Jesus do Amparo";2015;16,88
3107802;"Bom Jesus do Galho";2015;19,30
3107901;"Bom Repouso";2015;9,29
3108008;"Bom Sucesso";2015;0,00
3108107;Bonfim;2015;0,00
3108206;"Bonfinópolis de Minas";2015;17,15
3108255;"Bonito de Minas";2015;28,12
3108305;"Borda da Mata";2015;5,35
3108404;Botelhos;2015;13,05
3108503;Botumirim;2015;0,00
3108552;"Brasilândia de Minas";2015;25,43
3108602;"Brasília de Minas";2015;9,21
3108701;"Brás Pires";2015;43,44
3108800;Braúnas;2015;19,82
3108909;Brasópolis;2015;0,00
3109006;Brumadinho;2015;13,21
3109105;"Bueno Brandão";2015;8,91
3109204;Buenópolis;2015;18,89
3109253;Bugre;2015;24,19
3109303;Buritis;2015;32,85
3109402;Buritizeiro;2015;39,06
3109451;"Cabeceira Grande";2015;43,73
3109501;"Cabo Verde";2015;0,00
3109600;"Cachoeira da Prata";2015;0,00
3109709;"Cachoeira de Minas";2015;0,00
3109808;"Cachoeira Dourada";2015;0,00
3109907;Caetanópolis;2015;8,95
3110004;Caeté;2015;13,72
3110103;Caiana;2015;0,00
3110202;Cajuri;2015;48,53
3110301;Caldas;2015;13,89
3110400;Camacho;2015;0,00
3110509;Camanducaia;2015;0,00
3110608;Cambuí;2015;3,49
3110707;Cambuquira;2015;7,68
3110806;Campanário;2015;80,36
3110905;Campanha;2015;18,26
3111002;Campestre;2015;4,67
3111101;"Campina Verde";2015;9,99
3111150;"Campo Azul";2015;0,00
3111200;"Campo Belo";2015;11,10
3111309;"Campo do Meio";2015;8,43
3111408;"Campo Florido";2015;0,00
3111507;"Campos Altos";2015;19,76
3111606;"Campos Gerais";2015;10,39
3111705;Canaã;2015;0,00
3111804;Canápolis;2015;24,99
3111903;"Cana Verde";2015;0,00
3112000;Candeias;2015;0,00
3112059;Cantagalo;2015;67,20
3112109;Caparaó;2015;0,00
3112208;"Capela Nova";2015;0,00
3112307;Capelinha;2015;18,75
3112406;Capetinga;2015;0,00
3112505;"Capim Branco";2015;62,91
3112604;Capinópolis;2015;6,21
3112653;"Capitão Andrade";2015;56,42
3112703;"Capitão Enéas";2015;6,63
3112802;Capitólio;2015;11,61
3112901;Caputira;2015;10,65
3113008;Caraí;2015;42,43
3113107;Caranaíba;2015;0,00
3113206;Carandaí;2015;19,96
3113305;Carangola;2015;17,93
3113404;Caratinga;2015;15,42
3113503;Carbonita;2015;10,52
3113602;Careaçu;2015;0,00
3113701;"Carlos Chagas";2015;30,04
3113800;Carmésia;2015;0,00
3113909;"Carmo da Cachoeira";2015;8,13
3114006;"Carmo da Mata";2015;17,43
3114105;"Carmo de Minas";2015;6,83
3114204;"Carmo do Cajuru";2015;18,40
3114303;"Carmo do Paranaíba";2015;19,49
3114402;"Carmo do Rio Claro";2015;18,75
3114501;"Carmópolis de Minas";2015;0,00
3114550;Carneirinho;2015;0,00
3114600;Carrancas;2015;0,00
3114709;Carvalhópolis;2015;28,22
3114808;Carvalhos;2015;0,00
3115003;"Cascalho Rico";2015;32,93
3115102;Cássia;2015;0,00
3115201;"Conceição da Barra de Minas";2015;0,00
3115300;Cataguases;2015;9,44
3115359;"Catas Altas";2015;0,00
3115409;"Catas Altas da Noruega";2015;0,00
3115458;Catuji;2015;74,82
3115474;Catuti;2015;57,98
3115508;Caxambu;2015;4,50
3115607;"Cedro do Abaeté";2015;82,10
3115706;"Central de Minas";2015;98,98
3115805;Centralina;2015;28,29
3115904;Chácara;2015;0,00
3116001;Chalé;2015;0,00
3116100;"Chapada do Norte";2015;0,00
3116159;"Chapada Gaúcha";2015;8,00
3116209;Chiador;2015;0,00
3116308;Cipotânea;2015;0,00
3116407;Claraval;2015;0,00
3116506;"Claro dos Poções";2015;12,72
3116605;Cláudio;2015;17,97
3116704;Coimbra;2015;13,37
3116803;Coluna;2015;21,79
3116902;"Comendador Gomes";2015;0,00
3117009;Comercinho;2015;38,29
3117108;"Conceição da Aparecida";2015;0,00
3117207;"Conceição das Pedras";2015;0,00
3117306;"Conceição das Alagoas";2015;26,90
3117405;"Conceição de Ipanema";2015;21,61
3117504;"Conceição do Mato Dentro";2015;0,00
3117603;"Conceição do Pará";2015;0,00
3117702;"Conceição do Rio Verde";2015;0,00
3117801;"Conceição dos Ouros";2015;8,88
3117876;Confins;2015;0,00
3117900;Congonhal;2015;8,72
3118007;Congonhas;2015;26,50
3118106;"Congonhas do Norte";2015;0,00
3118205;Conquista;2015;0,00
3118304;"Conselheiro Lafaiete";2015;6,38
3118403;"Conselheiro Pena";2015;25,93
3118502;Consolação;2015;0,00
3118601;Contagem;2015;41,46
3118700;Coqueiral;2015;0,00
3118809;"Coração de Jesus";2015;25,95
3118908;Cordisburgo;2015;22,23
3119005;Cordislândia;2015;27,99
3119104;Corinto;2015;32,74
3119203;Coroaci;2015;28,87
3119302;Coromandel;2015;10,54
3119401;"Coronel Fabriciano";2015;43,89
3119500;"Coronel Murta";2015;21,28
3119609;"Coronel Pacheco";2015;0,00
3119708;"Coronel Xavier Chaves";2015;0,00
3119807;"Córrego Danta";2015;0,00
3119906;"Córrego do Bom Jesus";2015;26,24
3119955;"Córrego Fundo";2015;0,00
3120003;"Córrego Novo";2015;0,00
3120102;"Couto de Magalhães de Minas";2015;68,00
3120151;Crisólita;2015;30,65
3120201;Cristais;2015;8,12
3120300;Cristália;2015;0,00
3120409;"Cristiano Otoni";2015;0,00
3120508;Cristina;2015;0,00
3120607;Crucilândia;2015;19,94
3120706;"Cruzeiro da Fortaleza";2015;0,00
3120805;Cruzília;2015;19,52
3120839;Cuparaque;2015;0,00
3120870;"Curral de Dentro";2015;26,70
3120904;Curvelo;2015;26,62
3121001;Datas;2015;36,76
3121100;"Delfim Moreira";2015;0,00
3121209;Delfinópolis;2015;0,00
3121258;Delta;2015;52,64
3121308;Descoberto;2015;0,00
3121407;"Desterro de Entre Rios";2015;0,00
3121506;"Desterro do Melo";2015;0,00
3121605;Diamantina;2015;22,94
3121704;"Diogo de Vasconcelos";2015;25,49
3121803;Dionísio;2015;11,82
3121902;Divinésia;2015;0,00
3122009;Divino;2015;34,98
3122108;"Divino das Laranjeiras";2015;78,71
3122207;"Divinolândia de Minas";2015;13,38
3122306;Divinópolis;2015;16,89
3122355;"Divisa Alegre";2015;0,00
3122405;"Divisa Nova";2015;0,00
3122454;Divisópolis;2015;9,80
3122470;"Dom Bosco";2015;0,00
3122504;"Dom Cavati";2015;18,96
3122603;"Dom Joaquim";2015;0,00
3122702;"Dom Silvério";2015;0,00
3122900;"Dona Eusébia";2015;0,00
3123007;"Dores de Campos";2015;0,00
3123106;"Dores de Guanhães";2015;0,00
3123205;"Dores do Indaiá";2015;14,30
3123304;"Dores do Turvo";2015;22,35
3123403;Doresópolis;2015;65,83
3123528;Durandé;2015;25,58
3123601;"Elói Mendes";2015;22,00
3123700;"Engenheiro Caldas";2015;18,24
3123809;"Engenheiro Navarro";2015;0,00
3123858;"Entre Folhas";2015;18,57
3123908;"Entre Rios de Minas";2015;0,00
3124005;Ervália;2015;10,60
3124104;Esmeraldas;2015;32,73
3124203;"Espera Feliz";2015;0,00
3124302;Espinosa;2015;12,44
3124401;"Espírito Santo do Dourado";2015;0,00
3124500;Estiva;2015;0,00
3124609;"Estrela Dalva";2015;80,94
3124708;"Estrela do Indaiá";2015;0,00
3124807;"Estrela do Sul";2015;0,00
3124906;Eugenópolis;2015;8,95
3125002;"Ewbank da Câmara";2015;25,46
3125101;Extrema;2015;24,18
3125309;"Faria Lemos";2015;58,89
3125408;"Felício dos Santos";2015;0,00
3125507;"São Gonçalo do Rio Preto";2015;0,00
3125606;Felisburgo;2015;13,63
3125705;Felixlândia;2015;19,90
3125804;"Fernandes Tourinho";2015;0,00
3125903;Ferros;2015;37,70
3125952;Fervedouro;2015;45,72
3126000;Florestal;2015;0,00
3126109;Formiga;2015;4,41
3126208;Formoso;2015;22,06
3126307;"Fortaleza de Minas";2015;22,95
3126406;"Fortuna de Minas";2015;0,00
3126505;"Francisco Badaró";2015;18,96
3126604;"Francisco Dumont";2015;0,00
3126703;"Francisco Sá";2015;11,44
3126752;Franciscópolis;2015;34,81
3126802;"Frei Gaspar";2015;33,18
3126901;"Frei Inocêncio";2015;21,08
3126950;"Frei Lagonegro";2015;0,00
3127008;Fronteira;2015;6,10
3127057;"Fronteira dos Vales";2015;0,00
3127073;"Fruta de Leite";2015;34,43
3127107;Frutal;2015;12,11
3127206;Funilândia;2015;47,66
3127305;Galiléia;2015;42,49
3127339;Gameleiras;2015;0,00
3127354;Glaucilândia;2015;0,00
3127370;Goiabeira;2015;60,99
3127388;Goianá;2015;51,24
3127404;Gonçalves;2015;0,00
3127503;Gonzaga;2015;16,16
3127602;Gouveia;2015;16,60
3127701;"Governador Valadares";2015;40,59
3127800;"Grão Mogol";2015;6,33
3128006;Guanhães;2015;14,90
3128105;Guapé;2015;6,94
3128204;Guaraciaba;2015;9,49
3128253;Guaraciama;2015;20,15
3128303;Guaranésia;2015;5,17
3128402;Guarani;2015;22,19
3128501;Guarará;2015;0,00
3128600;Guarda-Mor;2015;0,00
3128709;Guaxupé;2015;15,41
3128808;Guidoval;2015;13,65
3128907;Guimarânia;2015;12,77
3129004;Guiricema;2015;11,40
3129103;Gurinhatã;2015;0,00
3129202;Heliodora;2015;0,00
3129301;Iapu;2015;0,00
3129400;Ibertioga;2015;0,00
3129509;Ibiá;2015;12,10
3129608;Ibiaí;2015;12,03
3129657;Ibiracatu;2015;16,11
3129707;Ibiraci;2015;0,00
3129806;Ibirité;2015;24,73
3129905;"Ibitiúra de Minas";2015;0,00
3130002;Ibituruna;2015;0,00
3130051;"Icaraí de Minas";2015;0,00
3130101;Igarapé;2015;52,80
3130200;Igaratinga;2015;9,72
3130309;Iguatama;2015;0,00
3130408;Ijaci;2015;0,00
3130507;Ilicínea;2015;0,00
3130556;"Imbé de Minas";2015;14,66
3130606;Inconfidentes;2015;0,00
3130655;Indaiabira;2015;0,00
3130705;Indianópolis;2015;14,94
3130804;Ingaí;2015;0,00
3130903;Inhapim;2015;24,16
3131000;Inhaúma;2015;16,24
3131109;Inimutaba;2015;0,00
3131158;Ipaba;2015;60,88
3131208;Ipanema;2015;5,14
3131307;Ipatinga;2015;21,37
3131406;Ipiaçu;2015;23,42
3131505;Ipuiúna;2015;9,96
3131604;"Iraí de Minas";2015;0,00
3131703;Itabira;2015;28,90
3131802;Itabirinha;2015;35,19
3131901;Itabirito;2015;4,02
3132008;Itacambira;2015;18,83
3132107;Itacarambi;2015;10,88
3132206;Itaguara;2015;0,00
3132305;Itaipé;2015;55,68
3132404;Itajubá;2015;11,46
3132503;Itamarandiba;2015;20,44
3132701;Itambacuri;2015;16,96
3132909;Itamogi;2015;9,49
3133006;Itamonte;2015;6,61
3133105;Itanhandu;2015;0,00
3133204;Itanhomi;2015;8,10
3133303;Itaobim;2015;37,10
3133402;Itapagipe;2015;13,53
3133501;Itapecerica;2015;18,09
3133600;Itapeva;2015;10,60
3133709;Itatiaiuçu;2015;18,55
3133758;"Itaú de Minas";2015;12,58
3133808;Itaúna;2015;22,96
3133907;Itaverava;2015;17,37
3134004;Itinga;2015;6,64
3134103;Itueta;2015;0,00
3134202;Ituiutaba;2015;18,39
3134301;Itumirim;2015;32,07
3134400;Iturama;2015;37,14
3134509;Itutinga;2015;0,00
3134608;Jaboticatubas;2015;26,24
3134707;Jacinto;2015;7,98
3134806;Jacuí;2015;0,00
3134905;Jacutinga;2015;0,00
3135001;Jaguaraçu;2015;0,00
3135050;Jaíba;2015;72,87
3135076;Jampruca;2015;55,96
3135100;Janaúba;2015;66,30
3135209;Januária;2015;13,19
3135308;Japaraíba;2015;0,00
3135357;Japonvar;2015;46,28
3135407;Jeceaba;2015;0,00
3135456;"Jenipapo de Minas";2015;13,19
3135506;Jequeri;2015;38,62
3135605;Jequitaí;2015;62,70
3135704;Jequitibá;2015;18,82
3135803;Jequitinhonha;2015;19,71
3135902;Jesuânia;2015;0,00
3136009;Joaíma;2015;44,98
3136108;Joanésia;2015;77,78
3136207;"João Monlevade";2015;24,18
3136306;"João Pinheiro";2015;24,91
3136405;"Joaquim Felício";2015;21,71
3136504;Jordânia;2015;18,47
3136520;"José Gonçalves de Minas";2015;0,00
3136553;"José Raydan";2015;0,00
3136579;Josenópolis;2015;0,00
3136603;"Nova União";2015;0,00
3136652;Juatuba;2015;51,82
3136702;"Juiz de Fora";2015;22,33
3136801;Juramento;2015;0,00
3136900;Juruaia;2015;9,88
3136959;Juvenília;2015;0,00
3137007;Ladainha;2015;22,25
3137106;Lagamar;2015;25,64
3137205;"Lagoa da Prata";2015;7,97
3137304;"Lagoa dos Patos";2015;0,00
3137403;"Lagoa Dourada";2015;7,73
3137502;"Lagoa Formosa";2015;16,63
3137536;"Lagoa Grande";2015;0,00
3137601;"Lagoa Santa";2015;8,37
3137700;Lajinha;2015;24,68
3137809;Lambari;2015;4,84
3137908;Lamim;2015;28,48
3138005;Laranjal;2015;14,71
3138104;Lassance;2015;60,03
3138203;Lavras;2015;8,98
3138302;"Leandro Ferreira";2015;60,64
3138351;"Leme do Prado";2015;0,00
3138401;Leopoldina;2015;9,41
3138500;Liberdade;2015;0,00
3138609;"Lima Duarte";2015;5,94
3138625;"Limeira do Oeste";2015;0,00
3138658;Lontra;2015;44,75
3138674;Luisburgo;2015;31,21
3138682;Luislândia;2015;0,00
3138708;Luminárias;2015;17,95
3138807;Luz;2015;5,47
3138906;Machacalis;2015;0,00
3139003;Machado;2015;7,25
3139102;"Madre de Deus de Minas";2015;0,00
3139201;Malacacheta;2015;46,90
3139250;Mamonas;2015;0,00
3139300;Manga;2015;25,48
3139409;Manhuaçu;2015;8,06
3139508;Manhumirim;2015;22,15
3139607;Mantena;2015;28,51
3139706;Maravilhas;2015;38,74
3139805;"Mar de Espanha";2015;7,95
3139904;"Maria da Fé";2015;0,00
3140001;Mariana;2015;23,81
3140100;Marilac;2015;23,39
3140159;"Mário Campos";2015;27,35
3140308;Marliéria;2015;48,46
3140407;Marmelópolis;2015;0,00
3140506;"Martinho Campos";2015;30,04
3140530;"Martins Soares";2015;12,55
3140555;"Mata Verde";2015;0,00
3140605;Materlândia;2015;0,00
3140704;"Mateus Leme";2015;46,43
3140803;"Matias Barbosa";2015;14,00
3140852;"Matias Cardoso";2015;9,24
3140902;Matipó;2015;16,03
3141009;"Mato Verde";2015;15,51
3141108;Matozinhos;2015;35,40
3141207;Matutina;2015;25,97
3141306;Medeiros;2015;26,98
3141405;Medina;2015;60,58
3141504;"Mendes Pimentel";2015;30,54
3141603;Mercês;2015;9,25
3141702;Mesquita;2015;0,00
3141801;"Minas Novas";2015;12,53
3141900;Minduri;2015;25,23
3142007;Mirabela;2015;29,32
3142106;Miradouro;2015;55,77
3142205;Miraí;2015;6,78
3142254;Miravânia;2015;0,00
3142304;Moeda;2015;20,32
3142403;Moema;2015;40,28
3142601;"Monsenhor Paulo";2015;0,00
3142700;Montalvânia;2015;0,00
3142809;"Monte Alegre de Minas";2015;14,38
3142908;"Monte Azul";2015;13,64
3143005;"Monte Belo";2015;7,44
3143104;"Monte Carmelo";2015;14,60
3143153;"Monte Formoso";2015;0,00
3143203;"Monte Santo de Minas";2015;0,00
3143302;"Montes Claros";2015;19,78
3143401;"Monte Sião";2015;4,34
3143450;Montezuma;2015;0,00
3143500;"Morada Nova de Minas";2015;22,82
3143609;"Morro da Garça";2015;0,00
3143708;"Morro do Pilar";2015;0,00
3143807;Munhoz;2015;0,00
3143906;Muriaé;2015;22,37
3144003;Mutum;2015;29,10
3144102;Muzambinho;2015;0,00
3144201;"Nacip Raydan";2015;30,62
3144300;Nanuque;2015;21,52
3144359;Naque;2015;14,65
3144375;Natalândia;2015;29,59
3144409;Natércia;2015;0,00
3144508;Nazareno;2015;11,80
3144607;Nepomuceno;2015;7,44
3144656;Ninheira;2015;0,00
3144672;"Nova Belém";2015;28,10
3144706;"Nova Era";2015;5,56
3144805;"Nova Lima";2015;10,01
3144904;"Nova Módica";2015;26,37
3145000;"Nova Ponte";2015;13,81
3145059;"Nova Porteirinha";2015;52,38
3145109;"Nova Resende";2015;12,17
3145208;"Nova Serrana";2015;35,61
3145307;"Novo Cruzeiro";2015;25,15
3145356;"Novo Oriente de Minas";2015;9,25
3145372;Novorizonte;2015;0,00
3145406;Olaria;2015;0,00
3145455;Olhos-d'Água;2015;17,22
3145604;Oliveira;2015;4,81
3145703;"Oliveira Fortes";2015;0,00
3145802;"Onça de Pitangui";2015;0,00
3145851;Oratórios;2015;0,00
3145877;Orizânia;2015;0,00
3145901;"Ouro Branco";2015;10,46
3146008;"Ouro Fino";2015;2,99
3146107;"Ouro Preto";2015;10,81
3146206;"Ouro Verde de Minas";2015;0,00
3146255;"Padre Carvalho";2015;32,00
3146305;"Padre Paraíso";2015;85,12
3146404;Paineiras;2015;42,76
3146503;Pains;2015;23,95
3146552;"Pai Pedro";2015;48,69
3146602;Paiva;2015;0,00
3146701;Palma;2015;0,00
3146750;Palmópolis;2015;15,61
3146909;Papagaios;2015;52,38
3147006;Paracatu;2015;51,63
3147105;"Pará de Minas";2015;18,65
3147204;Paraguaçu;2015;0,00
3147303;Paraisópolis;2015;9,66
3147402;Paraopeba;2015;24,89
3147501;Passabém;2015;0,00
3147600;"Passa Quatro";2015;6,12
3147709;"Passa Tempo";2015;0,00
3147808;Passa-Vinte;2015;47,35
3147907;Passos;2015;12,38
3147956;Patis;2015;0,00
3148004;"Patos de Minas";2015;12,77
3148103;Patrocínio;2015;19,18
3148202;"Patrocínio do Muriaé";2015;0,00
3148301;"Paula Cândido";2015;10,36
3148400;Paulistas;2015;0,00
3148509;Pavão;2015;11,44
3148608;Peçanha;2015;22,43
3148707;"Pedra Azul";2015;32,41
3148756;"Pedra Bonita";2015;0,00
3148806;"Pedra do Anta";2015;0,00
3148905;"Pedra do Indaiá";2015;0,00
3149002;"Pedra Dourada";2015;0,00
3149101;Pedralva;2015;8,60
3149150;"Pedras de Maria da Cruz";2015;8,93
3149309;"Pedro Leopoldo";2015;17,47
3149408;"Pedro Teixeira";2015;0,00
3149606;Pequi;2015;0,00
3149705;Perdigão;2015;9,60
3149804;Perdizes;2015;0,00
3149903;Perdões;2015;42,37
3149952;Periquito;2015;42,24
3150000;Pescador;2015;46,59
3150109;Piau;2015;0,00
3150158;"Piedade de Caratinga";2015;12,49
3150208;"Piedade de Ponte Nova";2015;0,00
3150307;"Piedade do Rio Grande";2015;21,17
3150406;"Piedade dos Gerais";2015;0,00
3150505;Pimenta;2015;11,55
3150539;Pingo-d'Água;2015;41,76
3150570;Pintópolis;2015;0,00
3150604;Piracema;2015;15,22
3150703;Pirajuba;2015;54,21
3150802;Piranga;2015;0,00
3150901;Piranguçu;2015;0,00
3151008;Piranguinho;2015;0,00
3151107;Pirapetinga;2015;0,00
3151206;Pirapora;2015;37,35
3151305;Piraúba;2015;9,01
3151404;Pitangui;2015;18,33
3151503;Piumhi;2015;20,54
3151602;Planura;2015;17,38
3151701;"Poço Fundo";2015;5,96
3151800;"Poços de Caldas";2015;6,11
3151909;Pocrane;2015;0,00
3152006;Pompéu;2015;25,66
3152105;"Ponte Nova";2015;20,00
3152170;"Ponto dos Volantes";2015;8,32
3152204;Porteirinha;2015;38,74
3152303;"Porto Firme";2015;18,01
3152402;Poté;2015;42,42
3152501;"Pouso Alegre";2015;2,78
3152600;"Pouso Alto";2015;16,04
3152709;Prados;2015;0,00
3152808;Prata;2015;25,48
3152907;Pratápolis;2015;0,00
3153103;"Presidente Bernardes";2015;17,88
3153202;"Presidente Juscelino";2015;25,81
3153301;"Presidente Kubitschek";2015;0,00
3153400;"Presidente Olegário";2015;15,41
3153509;"Alto Jequitibá";2015;11,73
3153608;"Prudente de Morais";2015;19,25
3153707;"Quartel Geral";2015;0,00
3153806;Queluzito;2015;0,00
3153905;Raposos;2015;6,16
3154002;"Raul Soares";2015;4,10
3154101;Recreio;2015;18,75
3154150;Reduto;2015;0,00
3154200;"Resende Costa";2015;8,71
3154309;Resplendor;2015;5,66
3154408;Ressaquinha;2015;0,00
3154457;Riachinho;2015;24,17
3154507;"Riacho dos Machados";2015;0,00
3154606;"Ribeirão das Neves";2015;35,95
3154705;"Ribeirão Vermelho";2015;0,00
3154804;"Rio Acima";2015;30,23
3154903;"Rio Casca";2015;49,13
3155009;"Rio Doce";2015;0,00
3155108;"Rio do Prado";2015;18,81
3155207;"Rio Espera";2015;16,87
3155306;"Rio Manso";2015;0,00
3155405;"Rio Novo";2015;0,00
3155504;"Rio Paranaíba";2015;0,00
3155603;"Rio Pardo de Minas";2015;6,51
3155702;"Rio Piracicaba";2015;6,85
3155801;"Rio Pomba";2015;11,15
3155900;"Rio Preto";2015;0,00
3156007;"Rio Vermelho";2015;7,35
3156106;Ritápolis;2015;0,00
3156304;Rodeiro;2015;39,20
3156403;Romaria;2015;0,00
3156452;"Rosário da Limeira";2015;0,00
3156502;Rubelita;2015;0,00
3156601;Rubim;2015;9,68
3156700;Sabará;2015;39,44
3156809;Sabinópolis;2015;12,51
3156908;Sacramento;2015;7,80
3157005;Salinas;2015;7,26
3157104;"Salto da Divisa";2015;42,21
3157203;"Santa Bárbara";2015;16,57
3157252;"Santa Bárbara do Leste";2015;12,34
3157278;"Santa Bárbara do Monte Verde";2015;32,93
3157302;"Santa Bárbara do Tugúrio";2015;0,00
3157336;"Santa Cruz de Minas";2015;59,32
3157377;"Santa Cruz de Salinas";2015;0,00
3157401;"Santa Cruz do Escalvado";2015;0,00
3157500;"Santa Efigênia de Minas";2015;0,00
3157609;"Santa Fé de Minas";2015;49,89
3157658;"Santa Helena de Minas";2015;0,00
3157708;"Santa Juliana";2015;30,91
3157807;"Santa Luzia";2015;37,46
3157906;"Santa Margarida";2015;18,77
3158003;"Santa Maria de Itabira";2015;18,24
3158102;"Santa Maria do Salto";2015;0,00
3158201;"Santa Maria do Suaçuí";2015;40,35
3158300;"Santana da Vargem";2015;0,00
3158409;"Santana de Cataguases";2015;0,00
3158508;"Santana de Pirapama";2015;0,00
3158607;"Santana do Deserto";2015;0,00
3158805;"Santana do Jacaré";2015;20,71
3158904;"Santana do Manhuaçu";2015;0,00
3158953;"Santana do Paraíso";2015;41,13
3159001;"Santana do Riacho";2015;0,00
3159100;"Santana dos Montes";2015;25,66
3159209;"Santa Rita de Caldas";2015;10,85
3159308;"Santa Rita de Jacutinga";2015;0,00
3159357;"Santa Rita de Minas";2015;14,20
